DFILESIZE,load,file,filename,siteid,uploaddirectory,contenttype,containerid,overwrite,majorversion,damsasp:extDocSource,damsasp:extDocId,,damsasp:extDocVersion,apm:apmNumber,apm:apmYear,apm:beginningBatesNumber,apm:endingBatesNumber,apm:startImage,apm:endImage,,remiccd:subtype,remiccd:sponsor,remiccd:dealNumber,,oipmroot:issuerName,oipmroot:issuerNumber
3677022,TRUE,dams_sample.pdf,GMD037434.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037434,,,,,,,,,,,,,,,
1798113,TRUE,dams_sample.pdf,GMD037439.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037439,,,,,,,,,,,,,,,
1500123,TRUE,dams_sample.pdf,GMD037438.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037438,,,,,,,,,,,,,,,
6534255,TRUE,dams_sample.pdf,GMD037442.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037442,,,,,,,,,,,,,,,
214829,TRUE,dams_sample.pdf,GMD018202.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018202,,,,,,,,,,,,,,,
5873655,TRUE,dams_sample.pdf,GMD018205.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018205,,,,,,,,,,,,,,,
235134,TRUE,dams_sample.pdf,GMD018209.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018209,,,,,,,,,,,,,,,
1245765,TRUE,dams_sample.pdf,GMD018213.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018213,,,,,,,,,,,,,,,
420478,TRUE,dams_sample.pdf,GMD018217.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018217,,,,,,,,,,,,,,,
84425,TRUE,dams_sample.pdf,GMD018221.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018221,,,,,,,,,,,,,,,
2432334,TRUE,dams_sample.pdf,GMD018225.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018225,,,,,,,,,,,,,,,
681070,TRUE,dams_sample.pdf,GMD018229.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018229,,,,,,,,,,,,,,,
359751,TRUE,dams_sample.pdf,GMD018233.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018233,,,,,,,,,,,,,,,
3910000,TRUE,dams_sample.pdf,GMD018237.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018237,,,,,,,,,,,,,,,
439559,TRUE,dams_sample.pdf,GMD018241.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018241,,,,,,,,,,,,,,,
206605,TRUE,dams_sample.pdf,GMD018245.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018245,,,,,,,,,,,,,,,
1089937,TRUE,dams_sample.pdf,GMD018249.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018249,,,,,,,,,,,,,,,
3685990,TRUE,dams_sample.pdf,GMD018253.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018253,,,,,,,,,,,,,,,
588056,TRUE,dams_sample.pdf,GMD018257.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018257,,,,,,,,,,,,,,,
400034,TRUE,dams_sample.pdf,GMD018261.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018261,,,,,,,,,,,,,,,
2906808,TRUE,dams_sample.pdf,GMD018265.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018265,,,,,,,,,,,,,,,
93748,TRUE,dams_sample.pdf,GMD018269.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018269,,,,,,,,,,,,,,,
7236722,TRUE,dams_sample.pdf,GMD018272.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018272,,,,,,,,,,,,,,,
2460226,TRUE,dams_sample.pdf,GMD018279.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018279,,,,,,,,,,,,,,,
28419,TRUE,dams_sample.pdf,GMD018275.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018275,,,,,,,,,,,,,,,
219489,TRUE,dams_sample.pdf,GMD018283.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018283,,,,,,,,,,,,,,,
7210990,TRUE,dams_sample.pdf,GMD018287.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018287,,,,,,,,,,,,,,,
2365248,TRUE,dams_sample.pdf,GMD018251.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018251,,,,,,,,,,,,,,,
9756304,TRUE,dams_sample.pdf,GMD018255.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018255,,,,,,,,,,,,,,,
1966108,TRUE,dams_sample.pdf,GMD018259.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018259,,,,,,,,,,,,,,,
1599098,TRUE,dams_sample.pdf,GMD018263.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018263,,,,,,,,,,,,,,,
5781669,TRUE,dams_sample.pdf,GMD018267.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018267,,,,,,,,,,,,,,,
9985771,TRUE,dams_sample.pdf,GMD018273.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018273,,,,,,,,,,,,,,,
55732201,TRUE,dams_sample.pdf,GMD018277.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018277,,,,,,,,,,,,,,,
38614389,TRUE,dams_sample.pdf,GMD018281.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018281,,,,,,,,,,,,,,,
65818,TRUE,dams_sample.pdf,GMD018285.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018285,,,,,,,,,,,,,,,
1307201,TRUE,dams_sample.pdf,GMD018138.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018138,,,,,,,,,,,,,,,
14013321,TRUE,dams_sample.pdf,GMD018142.pdf,oipm,Multifamily/OIPM Supplemental Documents,smfsuppdoc:smfSupplementalDocuments,,,,,GMD018142,,,,,,,,,,,,,,,
