file,filename,siteid,uploaddirectory,contenttype,containerid,oipmroot:issuerNumber,oipmroot:issuerName,damsasp:extDocSource
DEF00103_9222_Mortgage Corp of America.pdf,DEF00103_9222_Mortgage Corp of America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Mortgage Corp of America,Other
DEF00104_9222_Mortgage Corp of America.pdf,DEF00104_9222_Mortgage Corp of America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Mortgage Corp of America,Other
DEF00106_9222_Mortgage Corp of America.pdf,DEF00106_9222_Mortgage Corp of America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Mortgage Corp of America,Other
DEF00107_9222_Mortgage Corp of America.pdf,DEF00107_9222_Mortgage Corp of America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Mortgage Corp of America,Other
DEF00093_9209_Financial Research Services.pdf,DEF00093_9209_Financial Research Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9209,Financial Research Services,Other
DEF00108_9208_Douglas County Bank.pdf,DEF00108_9208_Douglas County Bank.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9208,Douglas County Bank,Other
DEF00069_9215_AFI.pdf,DEF00069_9215_AFI.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9215,AFI,Other
DEF00110_9208_Douglas County Bank.pdf,DEF00110_9208_Douglas County Bank.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9208,Douglas County Bank,Other
DEF00111_9207_Waters Mortgage.pdf,DEF00111_9207_Waters Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9207,Waters Mortgage,Other
DEF00112_9207_Waters Mortgage.pdf,DEF00112_9207_Waters Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9207,Waters Mortgage,Other
DEF00114_9207_Waters Mortgage.pdf,DEF00114_9207_Waters Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9207,Waters Mortgage,Other
DEF00105_9222_Mortgage Corp of America.pdf,DEF00105_9222_Mortgage Corp of America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Mortgage Corp of America,Other
DEF00109_9208_Douglas County Bank.pdf,DEF00109_9208_Douglas County Bank.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9208,Douglas County Bank,Other
DEF00113_9207_Waters Mortgage.pdf,DEF00113_9207_Waters Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9207,Waters Mortgage,Other
DEF00115_9207_Waters Mortgage.pdf,DEF00115_9207_Waters Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9207,Waters Mortgage,Other
