"DFILESIZE","file","filename","siteid","uploaddirectory","contenttype","containerid","cm:title","oipmroot:category","oipmroot:date","oipmroot:department","oipmroot:library","oipmroot:issuerNumber","oipmroot:issuerName","damsasp:extDocSource","damsasp:extDocId","damsasp:extDocVersion"
101212,"GMD020981.pdf","GMD020981.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Malone Mortgage Company","MISC","","","MLTF","","","","GMD020981","1"
90511,"GMD020978.pdf","GMD020978.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Reilly Mortgage Group, I","MISC","","","MLTF","","","","GMD020978","1"
96657,"GMD020993.pdf","GMD020993.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Maryland Mortgage","MISC","","","MLTF","","","","GMD020993","1"
80024,"GMD020976.pdf","GMD020976.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD020976","1"
84827,"GMD020985.pdf","GMD020985.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Virginia Mortgage","MISC","","","MLTF","","","","GMD020985","1"
92374,"GMD020984.pdf","GMD020984.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD020984","1"
83537,"GMD020991.pdf","GMD020991.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Virginia Mortgage","MISC","","","MLTF","","","","GMD020991","1"
139395,"GMD020980.pdf","GMD020980.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Peck, Shaffer & Williams","MISC","","","MLTF","","","","GMD020980","1"
91589,"GMD020983.pdf","GMD020983.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD020983","1"
88558,"GMD020966.pdf","GMD020966.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","TRI Capital Corporation","MISC","","","MLTF","","","","GMD020966","1"
137816,"GMD020969.pdf","GMD020969.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Krooth & Altman, LLP","MISC","","","MLTF","","","","GMD020969","1"
136844,"GMD020971.pdf","GMD020971.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Gershman Investment Corp","MISC","","","MLTF","","","","GMD020971","1"
81690,"GMD020967.pdf","GMD020967.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PFC Corporation","MISC","","","MLTF","","","","GMD020967","1"
83535,"GMD020968.pdf","GMD020968.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","LPC Mortgage Company","MISC","","","MLTF","","","","GMD020968","1"
87620,"GMD020961.pdf","GMD020961.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Virginia Mortgage","MISC","","","MLTF","","","","GMD020961","1"
88003,"GMD021197.pdf","GMD021197.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD021197","1"
50262,"GMD021202.pdf","GMD021202.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD021202","1"
77349,"GMD021210.pdf","GMD021210.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PNC Bank Corporation","MISC","","","MLTF","","","","GMD021210","1"
64236,"GMD021196.pdf","GMD021196.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","WMF Huntoon Paige Associ","MISC","","","MLTF","","","","GMD021196","1"
56604,"GMD021252.pdf","GMD021252.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Capstone Realty Advisors","MISC","","","MLTF","","","","GMD021252","1"
56694,"GMD021241.pdf","GMD021241.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021241","1"
89383,"GMD021236.pdf","GMD021236.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021236","1"
90003,"GMD021240.pdf","GMD021240.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021240","1"
86790,"GMD021238.pdf","GMD021238.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021238","1"
68822,"GMD021225.pdf","GMD021225.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Highland Mortgage Compan","MISC","","","MLTF","","","","GMD021225","1"
86481,"GMD021237.pdf","GMD021237.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021237","1"
86644,"GMD021239.pdf","GMD021239.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021239","1"
64684,"GMD021218.pdf","GMD021218.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Massachusetts Housing Fi","MISC","","","MLTF","","","","GMD021218","1"
69168,"GMD021255.pdf","GMD021255.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Cambridge Healthcare Fun","MISC","","","MLTF","","","","GMD021255","1"
54083,"GMD021235.pdf","GMD021235.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021235","1"
85403,"GMD021335.pdf","GMD021335.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Seattle Mortgage","MISC","","","MLTF","","","","GMD021335","1"
112983,"GMD021343.pdf","GMD021343.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021343","1"
94065,"GMD021346.pdf","GMD021346.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021346","1"
77986,"GMD021354.pdf","GMD021354.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sterling Bank & Trust","MISC","","","MLTF","","","","GMD021354","1"
72722,"GMD021368.pdf","GMD021368.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Federal Savings Ba","MISC","","","MLTF","","","","GMD021368","1"
73916,"GMD021355.pdf","GMD021355.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Performance Mortgage of","MISC","","","MLTF","","","","GMD021355","1"
100927,"GMD021376.pdf","GMD021376.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chemical Bank","MISC","","","MLTF","","","","GMD021376","1"
69414,"GMD021367.pdf","GMD021367.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Interstate Mortgag","MISC","","","MLTF","","","","GMD021367","1"
73230,"GMD021344.pdf","GMD021344.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","World Savings and Loan A","MISC","","","MLTF","","","","GMD021344","1"
98298,"GMD021375.pdf","GMD021375.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","CH Mortgage Company","MISC","","","MLTF","","","","GMD021375","1"
71279,"GMD021374.pdf","GMD021374.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Continental, Inc","MISC","","","MLTF","","","","GMD021374","1"
81800,"GMD021370.pdf","GMD021370.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Firstar Bank of Minnesot","MISC","","","MLTF","","","","GMD021370","1"
67050,"GMD021360.pdf","GMD021360.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Knutson Mortgage Corpora","MISC","","","MLTF","","","","GMD021360","1"
80824,"GMD021377.pdf","GMD021377.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank of Hawaii","MISC","","","MLTF","","","","GMD021377","1"
97183,"GMD021345.pdf","GMD021345.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Weiner, Brodsky, Sidman","MISC","","","MLTF","","","","GMD021345","1"
104673,"GMD021349.pdf","GMD021349.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021349","1"
80655,"GMD021369.pdf","GMD021369.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Bank, FSB dba Firs","MISC","","","MLTF","","","","GMD021369","1"
55611,"GMD021373.pdf","GMD021373.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Coopers & Lybrand, LLP","MISC","","","MLTF","","","","GMD021373","1"
51701,"GMD021359.pdf","GMD021359.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021359","1"
83753,"GMD021353.pdf","GMD021353.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021353","1"
71308,"GMD021372.pdf","GMD021372.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Developers Mortgage Corp","MISC","","","MLTF","","","","GMD021372","1"
101283,"GMD021347.pdf","GMD021347.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021347","1"
45893,"GMD021364.pdf","GMD021364.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GE Capital Mortgage Serv","MISC","","","MLTF","","","","GMD021364","1"
50018,"GMD021356.pdf","GMD021356.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021356","1"
81753,"GMD021378.pdf","GMD021378.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","BancPlus Mortgage Corp","MISC","","","MLTF","","","","GMD021378","1"
79865,"GMD021351.pdf","GMD021351.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Morgan Stanley & Company","MISC","","","MLTF","","","","GMD021351","1"
51184,"GMD021358.pdf","GMD021358.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021358","1"
53371,"GMD021366.pdf","GMD021366.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Nationwide Mortgag","MISC","","","MLTF","","","","GMD021366","1"
76589,"GMD021371.pdf","GMD021371.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Emigrant Mortgage Compan","MISC","","","MLTF","","","","GMD021371","1"
80569,"GMD021340.pdf","GMD021340.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Patriot Mortgage Company","MISC","","","MLTF","","","","GMD021340","1"
52986,"GMD021348.pdf","GMD021348.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021348","1"
84174,"GMD021379.pdf","GMD021379.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Banc One Mortgage Corpor","MISC","","","MLTF","","","","GMD021379","1"
76413,"GMD021365.pdf","GMD021365.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Fleet Mortgage Corporati","MISC","","","MLTF","","","","GMD021365","1"
49088,"GMD021383.pdf","GMD021383.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Wachovia Mortgage Compan","MISC","","","MLTF","","","","GMD021383","1"
81645,"GMD021350.pdf","GMD021350.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","NationsBanc Mortgage Cor","MISC","","","MLTF","","","","GMD021350","1"
54142,"GMD021386.pdf","GMD021386.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sveriges Riksbank","MISC","","","MLTF","","","","GMD021386","1"
132391,"GMD021388.pdf","GMD021388.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sunbelt National Mortgag","MISC","","","MLTF","","","","GMD021388","1"
131906,"GMD021384.pdf","GMD021384.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","United Missouri Mortgage","MISC","","","MLTF","","","","GMD021384","1"
83713,"GMD021401.pdf","GMD021401.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Morgan Stanley & Company","MISC","","","MLTF","","","","GMD021401","1"
63023,"GMD021393.pdf","GMD021393.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PFC Corporation","MISC","","","MLTF","","","","GMD021393","1"
78106,"GMD021403.pdf","GMD021403.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","STM Mortgage Company","MISC","","","MLTF","","","","GMD021403","1"
63962,"GMD021408.pdf","GMD021408.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Mortgage Capital Resourc","MISC","","","MLTF","","","","GMD021408","1"
80715,"GMD021413.pdf","GMD021413.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Prudential Home Mort","MISC","","","MLTF","","","","GMD021413","1"
87068,"GMD021412.pdf","GMD021412.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Whitehall Funding, Inc","MISC","","","MLTF","","","","GMD021412","1"
62601,"GMD021416.pdf","GMD021416.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sibley Mortgage Corporat","MISC","","","MLTF","","","","GMD021416","1"
95310,"GMD021424.pdf","GMD021424.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Marina Mortgage Company,","MISC","","","MLTF","","","","GMD021424","1"
99278,"GMD021435.pdf","GMD021435.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021435","1"
68963,"GMD021422.pdf","GMD021422.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021422","1"
77101,"GMD021442.pdf","GMD021442.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Towle Financial Services","MISC","","","MLTF","","","","GMD021442","1"
93527,"GMD021443.pdf","GMD021443.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Meritech Mortgage Servic","MISC","","","MLTF","","","","GMD021443","1"
97348,"GMD021437.pdf","GMD021437.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021437","1"
70826,"GMD021447.pdf","GMD021447.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GE Mortgage Services, In","MISC","","","MLTF","","","","GMD021447","1"
65413,"GMD021432.pdf","GMD021432.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sanwa Bank California","MISC","","","MLTF","","","","GMD021432","1"
72989,"GMD021433.pdf","GMD021433.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021433","1"
53673,"GMD021457.pdf","GMD021457.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Nationwide Mortgag","MISC","","","MLTF","","","","GMD021457","1"
118227,"GMD021438.pdf","GMD021438.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","National Pacific Mortgag","MISC","","","MLTF","","","","GMD021438","1"
60930,"GMD021470.pdf","GMD021470.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Continental Wingate Asso","MISC","","","MLTF","","","","GMD021470","1"
73120,"GMD021436.pdf","GMD021436.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021436","1"
93832,"GMD021439.pdf","GMD021439.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","M&T Mortgage Corporation","MISC","","","MLTF","","","","GMD021439","1"
73604,"GMD021463.pdf","GMD021463.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Countrywide","MISC","","","MLTF","","","","GMD021463","1"
72954,"GMD021485.pdf","GMD021485.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bankers Insurance Servic","MISC","","","MLTF","","","","GMD021485","1"
81445,"GMD021434.pdf","GMD021434.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021434","1"
47648,"GMD021456.pdf","GMD021456.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Nationwide Mortgag","MISC","","","MLTF","","","","GMD021456","1"
54644,"GMD021454.pdf","GMD021454.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Nationwide Mortgag","MISC","","","MLTF","","","","GMD021454","1"
83321,"GMD021479.pdf","GMD021479.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Carolina First Bank","MISC","","","MLTF","","","","GMD021479","1"
105124,"GMD021467.pdf","GMD021467.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Constitution Mortgage Ba","MISC","","","MLTF","","","","GMD021467","1"
75099,"GMD021468.pdf","GMD021468.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Commercial Federal Mortg","MISC","","","MLTF","","","","GMD021468","1"
68656,"GMD021461.pdf","GMD021461.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Developers Mortgage Corp","MISC","","","MLTF","","","","GMD021461","1"
49530,"GMD021455.pdf","GMD021455.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Nationwide Mortgag","MISC","","","MLTF","","","","GMD021455","1"
47220,"GMD021426.pdf","GMD021426.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021426","1"
52027,"GMD021428.pdf","GMD021428.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021428","1"
110177,"GMD021423.pdf","GMD021423.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","National Westminister Ba","MISC","","","MLTF","","","","GMD021423","1"
72533,"GMD021458.pdf","GMD021458.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Mortgage Corp","MISC","","","MLTF","","","","GMD021458","1"
109972,"GMD021414.pdf","GMD021414.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The American Mortgage Co","MISC","","","MLTF","","","","GMD021414","1"
47434,"GMD021427.pdf","GMD021427.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021427","1"
77916,"GMD021474.pdf","GMD021474.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chemical Bank Geoserve","MISC","","","MLTF","","","","GMD021474","1"
54144,"GMD021417.pdf","GMD021417.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sanwa Bank California","MISC","","","MLTF","","","","GMD021417","1"
50793,"GMD021425.pdf","GMD021425.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021425","1"
72956,"GMD021466.pdf","GMD021466.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Continental Savings Bank","MISC","","","MLTF","","","","GMD021466","1"
83308,"GMD021430.pdf","GMD021430.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Inter-City Mortgage Corp","MISC","","","MLTF","","","","GMD021430","1"
49281,"GMD021415.pdf","GMD021415.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Source One Mortgage Serv","MISC","","","MLTF","","","","GMD021415","1"
51269,"GMD021419.pdf","GMD021419.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021419","1"
74322,"GMD021484.pdf","GMD021484.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank IV Kansas, NA","MISC","","","MLTF","","","","GMD021484","1"
77242,"GMD021418.pdf","GMD021418.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021418","1"
67425,"GMD021444.pdf","GMD021444.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Hinchy, Witte, Wood, And","MISC","","","MLTF","","","","GMD021444","1"
83749,"GMD021451.pdf","GMD021451.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Virginia Mortgage","MISC","","","MLTF","","","","GMD021451","1"
70213,"GMD021441.pdf","GMD021441.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Hong Kong Monetary Autho","MISC","","","MLTF","","","","GMD021441","1"
88219,"GMD021404.pdf","GMD021404.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Republic Bank","MISC","","","MLTF","","","","GMD021404","1"
71831,"GMD021459.pdf","GMD021459.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Investment Company","MISC","","","MLTF","","","","GMD021459","1"
83628,"GMD021407.pdf","GMD021407.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PaineWebber Incorporated","MISC","","","MLTF","","","","GMD021407","1"
57356,"GMD021453.pdf","GMD021453.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Nationwide Mortgag","MISC","","","MLTF","","","","GMD021453","1"
74485,"GMD021448.pdf","GMD021448.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GE Capital Mortgage Serv","MISC","","","MLTF","","","","GMD021448","1"
62376,"GMD021409.pdf","GMD021409.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Midland Loan Services, L","MISC","","","MLTF","","","","GMD021409","1"
136756,"GMD021395.pdf","GMD021395.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021395","1"
78571,"GMD021402.pdf","GMD021402.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Tucker Federal Savings a","MISC","","","MLTF","","","","GMD021402","1"
94142,"GMD021471.pdf","GMD021471.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","CMC Mortgage Services, I","MISC","","","MLTF","","","","GMD021471","1"
87677,"GMD021406.pdf","GMD021406.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021406","1"
98053,"GMD021478.pdf","GMD021478.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Centennial Mortgage, Inc","MISC","","","MLTF","","","","GMD021478","1"
85380,"GMD021405.pdf","GMD021405.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021405","1"
86419,"GMD021477.pdf","GMD021477.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chemical New York, Inc","MISC","","","MLTF","","","","GMD021477","1"
75211,"GMD021400.pdf","GMD021400.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021400","1"
50124,"GMD021449.pdf","GMD021449.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GE Capital Mortgage Serv","MISC","","","MLTF","","","","GMD021449","1"
105350,"GMD021446.pdf","GMD021446.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Globe Mortgage Company","MISC","","","MLTF","","","","GMD021446","1"
64273,"GMD021392.pdf","GMD021392.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Regions Mortgage, Inc","MISC","","","MLTF","","","","GMD021392","1"
85899,"GMD021483.pdf","GMD021483.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Barnett Mortgage Company","MISC","","","MLTF","","","","GMD021483","1"
65120,"GMD021480.pdf","GMD021480.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Carl I. Brown and Compan","MISC","","","MLTF","","","","GMD021480","1"
49207,"GMD021450.pdf","GMD021450.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GE Capital Mortgage Serv","MISC","","","MLTF","","","","GMD021450","1"
64831,"GMD021411.pdf","GMD021411.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Leader Financial Corpora","MISC","","","MLTF","","","","GMD021411","1"
131354,"GMD021399.pdf","GMD021399.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021399","1"
95014,"GMD021445.pdf","GMD021445.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Green Tree Financial Cor","MISC","","","MLTF","","","","GMD021445","1"
51403,"GMD021410.pdf","GMD021410.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD021410","1"
86548,"GMD021464.pdf","GMD021464.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Corstan, Inc","MISC","","","MLTF","","","","GMD021464","1"
82960,"GMD021473.pdf","GMD021473.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Citizens Mortgage Corpor","MISC","","","MLTF","","","","GMD021473","1"
61268,"GMD021469.pdf","GMD021469.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Colonial Savings, FA","MISC","","","MLTF","","","","GMD021469","1"
115896,"GMD021486.pdf","GMD021486.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Baker, Donelson, Bearman","MISC","","","MLTF","","","","GMD021486","1"
64807,"GMD021489.pdf","GMD021489.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Amera Mortgage Corporati","MISC","","","MLTF","","","","GMD021489","1"
92539,"GMD021398.pdf","GMD021398.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021398","1"
49281,"GMD021429.pdf","GMD021429.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","J I Kislak Mortgage Serv","MISC","","","MLTF","","","","GMD021429","1"
81018,"GMD021396.pdf","GMD021396.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021396","1"
52276,"GMD021391.pdf","GMD021391.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Price Waterhouse LLP","MISC","","","MLTF","","","","GMD021391","1"
85795,"GMD021472.pdf","GMD021472.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Citizens Mortgage Corpor","MISC","","","MLTF","","","","GMD021472","1"
101865,"GMD021394.pdf","GMD021394.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD021394","1"
51299,"GMD021462.pdf","GMD021462.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Deloitte & Touche LLP","MISC","","","MLTF","","","","GMD021462","1"
60534,"GMD021482.pdf","GMD021482.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bisys Loan Services, Inc","MISC","","","MLTF","","","","GMD021482","1"
88563,"GMD021389.pdf","GMD021389.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","STM Mortgage Company","MISC","","","MLTF","","","","GMD021389","1"
53427,"GMD021431.pdf","GMD021431.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Hunton & Williams","MISC","","","MLTF","","","","GMD021431","1"
